arch,circuit,script_params,vpr_status,total_runtime,Total_used_logic_block_area,Total_routing_block_area,Min_chan_width,Critical_path_delay,Number_of_CLB_blocks,Number_of_DSP_blocks,Number_of_BRAM_blocks,Unnamed: 12,Total_logic_block_area,Total_used_area,geo_ave_area_arch,geo_ave_delay_arch,area_delay2_model_arch
stratix.xml_4.xml,mkDelayWorker32B.v,common,success,158.32,22640300.0,12693900.0,50,7.13457,466,0,70,,39924560.0,52618460.0,20408355.052844603,8.696521262356068,1543473322.4781444
stratix.xml_4.xml,mkSMAdapter4B.v,common,success,27.93,5089900.0,2921990.0,86,4.54229,138,0,9,,9744900.0,12666890.0,20408355.052844603,8.696521262356068,1543473322.4781444
stratix.xml_4.xml,or1200.v,common,success,123.01,6951450.0,7786800.0,140,10.5545,193,4,4,,13347560.0,21134360.0,20408355.052844603,8.696521262356068,1543473322.4781444
stratix.xml_4.xml,bgm.v,common,success,968.56,57009500.0,30029900.0,138,20.9286,1943,11,0,,118164295.0,148194195.0,20408355.052844603,8.696521262356068,1543473322.4781444
stratix.xml_4.xml,stereovision1.v,common,success,470.03,23963900.0,35538800.0,126,6.34019,495,40,0,,41637300.0,77176100.0,20408355.052844603,8.696521262356068,1543473322.4781444
stratix.xml_4.xml,mkPktMerge.v,common,success,26.13,4057470.0,3218990.0,50,2.92617,27,0,24,,5846940.0,9065930.0,20408355.052844603,8.696521262356068,1543473322.4781444
stratix.xml_4.xml,blob_merge.v,common,success,76.73,11915400.0,6054780.0,116,13.5257,427,0,0,,25218620.0,31273400.0,20408355.052844603,8.696521262356068,1543473322.4781444
stratix.xml_4.xml,stereovision2.v,common,success,1790.96,84182800.0,166105000.0,132,13.1149,1207,199,0,,132988355.0,299093355.0,20408355.052844603,8.696521262356068,1543473322.4781444
stratix.xml_4.xml,diffeq1.v,common,success,37.37,3770880.0,6737280.0,120,17.7742,26,12,0,,5256340.0,11993620.0,20408355.052844603,8.696521262356068,1543473322.4781444
stratix.xml_4.xml,stereovision3.v,common,success,1.41,362765.0,96908.9,26,2.60424,13,0,0,,767780.0,864688.9,20408355.052844603,8.696521262356068,1543473322.4781444
stratix.xml_4.xml,ch_intrinsics.v,common,success,2.09,1923590.0,398005.0,40,1.78538,64,0,1,,3957020.0,4355025.0,20408355.052844603,8.696521262356068,1543473322.4781444
stratix.xml_4.xml,stereovision0.v,common,success,85.73,16045400.0,6759330.0,98,5.15374,575,0,0,,33959500.0,40718830.0,20408355.052844603,8.696521262356068,1543473322.4781444
stratix.xml_4.xml,spree.v,common,success,9.42,2363420.0,1601000.0,106,9.63668,46,1,6,,4089905.0,5690905.0,20408355.052844603,8.696521262356068,1543473322.4781444
stratix.xml_4.xml,arm_core.v,common,success,286.16,23001100.0,18793200.0,178,21.8233,622,0,41,,43999700.0,62792900.0,20408355.052844603,8.696521262356068,1543473322.4781444
stratix.xml_4.xml,LU8PEEng.v,common,success,1285.03,56110900.0,36612100.0,156,83.1139,1573,8,74,,108493220.0,145105320.0,20408355.052844603,8.696521262356068,1543473322.4781444
stratix.xml_4.xml,diffeq2.v,common,success,35.25,3575540.0,5004500.0,82,13.061,19,12,0,,4842920.0,9847420.0,20408355.052844603,8.696521262356068,1543473322.4781444
stratix.xml_32.xml,sha.v,common,exited with return code 1,9.54,-1.0,-1.0,100,-1.0,113,0,0,,6673780.0,6673779.0,16092225.492632695,0.0,0.0
stratix.xml_32.xml,boundtop.v,common,success,4.82,1393390.0,877031.0,44,5.06723,45,0,1,,2834880.0,3711911.0,16092225.492632695,0.0,0.0
stratix.xml_32.xml,mkDelayWorker32B.v,common,success,133.59,22751900.0,11193000.0,44,7.30677,470,0,70,,40160800.0,51353800.0,16092225.492632695,0.0,0.0
stratix.xml_32.xml,mkSMAdapter4B.v,common,exited with return code 1,28.78,-1.0,-1.0,78,-1.0,158,0,9,,10926100.0,10926099.0,16092225.492632695,0.0,0.0
stratix.xml_32.xml,or1200.v,common,exited with return code 1,98.0,-1.0,-1.0,138,-1.0,207,4,4,,14174400.0,14174399.0,16092225.492632695,0.0,0.0
stratix.xml_32.xml,bgm.v,common,exited with return code 1,666.59,-1.0,-1.0,146,-1.0,2109,11,0,,127968255.0,127968254.0,16092225.492632695,0.0,0.0
stratix.xml_32.xml,stereovision1.v,common,success,406.08,24298700.0,34399800.0,126,6.65099,507,40,0,,42346020.0,76745820.0,16092225.492632695,0.0,0.0
stratix.xml_32.xml,mkPktMerge.v,common,success,21.96,4057470.0,3198570.0,50,2.92617,27,0,24,,5846940.0,9045510.0,16092225.492632695,0.0,0.0
stratix.xml_32.xml,blob_merge.v,common,exited with return code 1,68.58,-1.0,-1.0,124,-1.0,452,0,0,,26695120.0,26695119.0,16092225.492632695,0.0,0.0
stratix.xml_32.xml,stereovision2.v,common,exited with return code 1,1670.7,-1.0,-1.0,132,-1.0,1214,199,0,,133401775.0,133401774.0,16092225.492632695,0.0,0.0
stratix.xml_32.xml,diffeq1.v,common,exited with return code 1,32.36,-1.0,-1.0,100,-1.0,27,12,0,,5315400.0,5315399.0,16092225.492632695,0.0,0.0
stratix.xml_32.xml,stereovision3.v,common,success,1.06,362765.0,119207.0,32,2.50681,13,0,0,,767780.0,886987.0,16092225.492632695,0.0,0.0
stratix.xml_32.xml,ch_intrinsics.v,common,success,2.32,1923590.0,474063.0,48,1.75178,64,0,1,,3957020.0,4431083.0,16092225.492632695,0.0,0.0
stratix.xml_32.xml,stereovision0.v,common,exited with return code 1,103.35,-1.0,-1.0,110,-1.0,582,0,0,,34372920.0,34372919.0,16092225.492632695,0.0,0.0
stratix.xml_32.xml,spree.v,common,exited with return code 1,8.62,-1.0,-1.0,106,-1.0,47,1,6,,4148965.0,4148964.0,16092225.492632695,0.0,0.0
stratix.xml_32.xml,arm_core.v,common,exited with return code 1,243.51,-1.0,-1.0,186,-1.0,676,0,41,,47188940.0,47188939.0,16092225.492632695,0.0,0.0
stratix.xml_32.xml,LU8PEEng.v,common,exited with return code 1,894.88,-1.0,-1.0,166,-1.0,1683,8,74,,114989820.0,114989819.0,16092225.492632695,0.0,0.0
stratix.xml_32.xml,diffeq2.v,common,exited with return code 1,36.1,-1.0,-1.0,90,-1.0,25,12,0,,5197280.0,5197279.0,16092225.492632695,0.0,0.0
stratix.xml_0.xml,sha.v,common,success,17.11,3125360.0,1407160.0,98,13.8739,112,0,0,,6614720.0,8021880.0,19775795.148166515,9.206131628422597,1676055188.876779
stratix.xml_0.xml,boundtop.v,common,success,5.12,1281770.0,901769.0,48,3.09113,41,0,1,,2598640.0,3500409.0,19775795.148166515,9.206131628422597,1676055188.876779
stratix.xml_0.xml,mkDelayWorker32B.v,common,success,134.6,22640300.0,11829000.0,50,7.57747,466,0,70,,39924560.0,51753560.0,19775795.148166515,9.206131628422597,1676055188.876779
stratix.xml_0.xml,mkSMAdapter4B.v,common,success,29.77,5089900.0,2790740.0,90,5.62164,138,0,9,,9744900.0,12535640.0,19775795.148166515,9.206131628422597,1676055188.876779
stratix.xml_0.xml,or1200.v,common,success,122.28,6951450.0,6561290.0,124,11.253,193,4,4,,13347560.0,19908850.0,19775795.148166515,9.206131628422597,1676055188.876779
stratix.xml_0.xml,bgm.v,common,success,995.06,57009500.0,28778300.0,146,19.9772,1943,11,0,,118164295.0,146942595.0,19775795.148166515,9.206131628422597,1676055188.876779
stratix.xml_0.xml,stereovision1.v,common,success,465.74,23963900.0,30506800.0,120,6.54389,495,40,0,,41637300.0,72144100.0,19775795.148166515,9.206131628422597,1676055188.876779
stratix.xml_0.xml,mkPktMerge.v,common,success,23.6,4057470.0,2656120.0,44,4.17357,27,0,24,,5846940.0,8503060.0,19775795.148166515,9.206131628422597,1676055188.876779
stratix.xml_0.xml,blob_merge.v,common,success,80.46,11915400.0,5505340.0,112,13.9289,427,0,0,,25218620.0,30723960.0,19775795.148166515,9.206131628422597,1676055188.876779
stratix.xml_0.xml,stereovision2.v,common,success,1712.2,84182800.0,152545000.0,132,13.542,1207,199,0,,132988355.0,285533355.0,19775795.148166515,9.206131628422597,1676055188.876779
stratix.xml_0.xml,diffeq1.v,common,success,40.03,3770880.0,4630020.0,82,18.827,26,12,0,,5256340.0,9886360.0,19775795.148166515,9.206131628422597,1676055188.876779
stratix.xml_0.xml,stereovision3.v,common,success,1.45,362765.0,106924.0,30,2.20118,13,0,0,,767780.0,874704.0,19775795.148166515,9.206131628422597,1676055188.876779
stratix.xml_0.xml,ch_intrinsics.v,common,success,2.17,1923590.0,372788.0,40,2.40908,64,0,1,,3957020.0,4329808.0,19775795.148166515,9.206131628422597,1676055188.876779
stratix.xml_0.xml,stereovision0.v,common,success,91.74,16045400.0,6503120.0,104,4.37424,575,0,0,,33959500.0,40462620.0,19775795.148166515,9.206131628422597,1676055188.876779
stratix.xml_0.xml,spree.v,common,success,9.66,2363420.0,1555140.0,110,9.80653,46,1,6,,4089905.0,5645045.0,19775795.148166515,9.206131628422597,1676055188.876779
stratix.xml_0.xml,arm_core.v,common,success,326.38,23001100.0,18614600.0,192,22.1342,622,0,41,,43999700.0,62614300.0,19775795.148166515,9.206131628422597,1676055188.876779
stratix.xml_0.xml,LU8PEEng.v,common,success,1149.98,56110900.0,33900600.0,160,86.3593,1573,8,74,,108493220.0,142393820.0,19775795.148166515,9.206131628422597,1676055188.876779
stratix.xml_0.xml,diffeq2.v,common,success,29.83,3575540.0,4942360.0,92,13.0275,19,12,0,,4842920.0,9785280.0,19775795.148166515,9.206131628422597,1676055188.876779
stratix.xml_45.xml,sha.v,common,success,9.57,3153260.0,1428340.0,86,9.79368,113,0,0,,6673780.0,8102120.0,20998417.033608623,8.575315537800398,1544140362.9552095
stratix.xml_45.xml,boundtop.v,common,success,5.75,1393390.0,1169160.0,56,3.92273,45,0,1,,2834880.0,4004040.0,20998417.033608623,8.575315537800398,1544140362.9552095
stratix.xml_45.xml,mkDelayWorker32B.v,common,success,172.74,22751900.0,13450500.0,46,7.09887,470,0,70,,40160800.0,53611300.0,20998417.033608623,8.575315537800398,1544140362.9552095
stratix.xml_45.xml,mkSMAdapter4B.v,common,success,26.09,5648000.0,2674590.0,72,4.48292,158,0,9,,10926100.0,13600690.0,20998417.033608623,8.575315537800398,1544140362.9552095
stratix.xml_45.xml,or1200.v,common,success,80.3,7342120.0,6898120.0,112,10.3846,207,4,4,,14174400.0,21072520.0,20998417.033608623,8.575315537800398,1544140362.9552095
stratix.xml_45.xml,bgm.v,common,success,657.3,61641600.0,31598600.0,132,19.1822,2109,11,0,,127968255.0,159566855.0,20998417.033608623,8.575315537800398,1544140362.9552095
stratix.xml_45.xml,stereovision1.v,common,success,472.67,24298700.0,36706400.0,126,6.55019,507,40,0,,42346020.0,79052420.0,20998417.033608623,8.575315537800398,1544140362.9552095
stratix.xml_45.xml,mkPktMerge.v,common,success,21.99,4057470.0,3393100.0,46,4.21342,27,0,24,,5846940.0,9240040.0,20998417.033608623,8.575315537800398,1544140362.9552095
stratix.xml_45.xml,blob_merge.v,common,success,64.9,12613100.0,6336820.0,104,12.7357,452,0,0,,26695120.0,33031940.0,20998417.033608623,8.575315537800398,1544140362.9552095
stratix.xml_45.xml,stereovision2.v,common,success,1970.4,84378200.0,174291000.0,132,13.3741,1214,199,0,,133401775.0,307692775.0,20998417.033608623,8.575315537800398,1544140362.9552095
stratix.xml_45.xml,diffeq1.v,common,success,35.57,3798780.0,5269970.0,84,19.2347,27,12,0,,5315400.0,10585370.0,20998417.033608623,8.575315537800398,1544140362.9552095
stratix.xml_45.xml,stereovision3.v,common,success,1.07,362765.0,122635.0,30,1.95968,13,0,0,,767780.0,890415.0,20998417.033608623,8.575315537800398,1544140362.9552095
stratix.xml_45.xml,ch_intrinsics.v,common,success,2.28,1923590.0,464137.0,40,1.70318,64,0,1,,3957020.0,4421157.0,20998417.033608623,8.575315537800398,1544140362.9552095
stratix.xml_45.xml,stereovision0.v,common,success,100.43,16240700.0,7550410.0,94,3.8811,582,0,0,,34372920.0,41923330.0,20998417.033608623,8.575315537800398,1544140362.9552095
stratix.xml_45.xml,spree.v,common,success,10.04,2391320.0,1564400.0,94,9.01361,47,1,6,,4148965.0,5713365.0,20998417.033608623,8.575315537800398,1544140362.9552095
stratix.xml_45.xml,arm_core.v,common,success,243.78,24507900.0,18987000.0,168,20.4577,676,0,41,,47188940.0,66175940.0,20998417.033608623,8.575315537800398,1544140362.9552095
stratix.xml_45.xml,LU8PEEng.v,common,success,1181.89,59180400.0,34938200.0,140,87.1159,1683,8,74,,114989820.0,149928020.0,20998417.033608623,8.575315537800398,1544140362.9552095
stratix.xml_45.xml,diffeq2.v,common,success,36.62,3742970.0,5576770.0,90,13.7219,25,12,0,,5197280.0,10774050.0,20998417.033608623,8.575315537800398,1544140362.9552095
stratix.xml_37.xml,sha.v,common,success,8.72,3153260.0,1497600.0,94,9.11544,113,0,0,,6673780.0,8171380.0,20746682.63105281,8.664430623717069,1557502386.4796958
stratix.xml_37.xml,boundtop.v,common,success,5.0,1393390.0,1049330.0,50,3.19613,45,0,1,,2834880.0,3884210.0,20746682.63105281,8.664430623717069,1557502386.4796958
stratix.xml_37.xml,mkDelayWorker32B.v,common,success,154.52,22751900.0,11500000.0,44,7.61967,470,0,70,,40160800.0,51660800.0,20746682.63105281,8.664430623717069,1557502386.4796958
stratix.xml_37.xml,mkSMAdapter4B.v,common,success,24.81,5648000.0,2623020.0,72,5.24388,158,0,9,,10926100.0,13549120.0,20746682.63105281,8.664430623717069,1557502386.4796958
stratix.xml_37.xml,or1200.v,common,success,91.06,7342120.0,6793250.0,118,10.0888,207,4,4,,14174400.0,20967650.0,20746682.63105281,8.664430623717069,1557502386.4796958
stratix.xml_37.xml,bgm.v,common,success,691.94,61641600.0,29250800.0,128,21.0303,2109,11,0,,127968255.0,157219055.0,20746682.63105281,8.664430623717069,1557502386.4796958
stratix.xml_37.xml,stereovision1.v,common,success,429.22,24298700.0,34373100.0,122,6.96599,507,40,0,,42346020.0,76719120.0,20746682.63105281,8.664430623717069,1557502386.4796958
stratix.xml_37.xml,mkPktMerge.v,common,success,31.69,4057470.0,3412660.0,50,3.13407,27,0,24,,5846940.0,9259600.0,20746682.63105281,8.664430623717069,1557502386.4796958
stratix.xml_37.xml,blob_merge.v,common,success,68.44,12613100.0,6181780.0,106,12.5568,452,0,0,,26695120.0,32876900.0,20746682.63105281,8.664430623717069,1557502386.4796958
stratix.xml_37.xml,stereovision2.v,common,success,1911.43,84378200.0,166019000.0,132,13.722,1214,199,0,,133401775.0,299420775.0,20746682.63105281,8.664430623717069,1557502386.4796958
stratix.xml_37.xml,diffeq1.v,common,success,30.95,3798780.0,5337440.0,90,18.1186,27,12,0,,5315400.0,10652840.0,20746682.63105281,8.664430623717069,1557502386.4796958
stratix.xml_37.xml,stereovision3.v,common,success,1.05,362765.0,141485.0,40,1.98601,13,0,0,,767780.0,909265.0,20746682.63105281,8.664430623717069,1557502386.4796958
stratix.xml_37.xml,ch_intrinsics.v,common,success,2.28,1923590.0,456150.0,46,1.89444,64,0,1,,3957020.0,4413170.0,20746682.63105281,8.664430623717069,1557502386.4796958
stratix.xml_37.xml,stereovision0.v,common,success,97.22,16240700.0,6679460.0,88,5.07067,582,0,0,,34372920.0,41052380.0,20746682.63105281,8.664430623717069,1557502386.4796958
stratix.xml_37.xml,spree.v,common,success,11.6,2391320.0,1381530.0,88,9.94944,47,1,6,,4148965.0,5530495.0,20746682.63105281,8.664430623717069,1557502386.4796958
stratix.xml_37.xml,arm_core.v,common,success,213.07,24507900.0,18087800.0,170,21.2352,676,0,41,,47188940.0,65276740.0,20746682.63105281,8.664430623717069,1557502386.4796958
stratix.xml_37.xml,LU8PEEng.v,common,success,1091.03,59180400.0,32272100.0,138,81.0693,1683,8,74,,114989820.0,147261920.0,20746682.63105281,8.664430623717069,1557502386.4796958
stratix.xml_37.xml,diffeq2.v,common,success,25.62,3742970.0,5415380.0,92,13.7687,25,12,0,,5197280.0,10612660.0,20746682.63105281,8.664430623717069,1557502386.4796958
stratix.xml_43.xml,sha.v,common,success,9.04,3153260.0,1485760.0,84,9.68391,113,0,0,,6673780.0,8159540.0,21237799.231026113,8.288577146623838,1459047662.1406095
stratix.xml_43.xml,boundtop.v,common,success,4.47,1393390.0,1025940.0,46,2.88323,45,0,1,,2834880.0,3860820.0,21237799.231026113,8.288577146623838,1459047662.1406095
stratix.xml_43.xml,mkDelayWorker32B.v,common,success,143.3,22751900.0,13181300.0,46,7.82757,470,0,70,,40160800.0,53342100.0,21237799.231026113,8.288577146623838,1459047662.1406095
stratix.xml_43.xml,mkSMAdapter4B.v,common,success,24.5,5648000.0,2954370.0,74,4.35236,158,0,9,,10926100.0,13880470.0,21237799.231026113,8.288577146623838,1459047662.1406095
stratix.xml_43.xml,or1200.v,common,success,101.32,7342120.0,7570550.0,118,9.73304,207,4,4,,14174400.0,21744950.0,21237799.231026113,8.288577146623838,1459047662.1406095
stratix.xml_43.xml,bgm.v,common,success,679.12,61641600.0,31536400.0,120,19.6868,2109,11,0,,127968255.0,159504655.0,21237799.231026113,8.288577146623838,1459047662.1406095
stratix.xml_43.xml,stereovision1.v,common,success,449.53,24298700.0,38317000.0,122,6.85889,507,40,0,,42346020.0,80663020.0,21237799.231026113,8.288577146623838,1459047662.1406095
stratix.xml_43.xml,mkPktMerge.v,common,success,31.2,4057470.0,3330480.0,46,2.92617,27,0,24,,5846940.0,9177420.0,21237799.231026113,8.288577146623838,1459047662.1406095
stratix.xml_43.xml,blob_merge.v,common,success,66.04,12613100.0,6884850.0,106,12.3039,452,0,0,,26695120.0,33579970.0,21237799.231026113,8.288577146623838,1459047662.1406095
stratix.xml_43.xml,stereovision2.v,common,success,1853.47,84378200.0,185447000.0,132,13.2807,1214,199,0,,133401775.0,318848775.0,21237799.231026113,8.288577146623838,1459047662.1406095
stratix.xml_43.xml,diffeq1.v,common,success,32.26,3798780.0,5647270.0,82,17.562,27,12,0,,5315400.0,10962670.0,21237799.231026113,8.288577146623838,1459047662.1406095
stratix.xml_43.xml,stereovision3.v,common,success,1.07,362765.0,130512.0,32,2.19391,13,0,0,,767780.0,898292.0,21237799.231026113,8.288577146623838,1459047662.1406095
stratix.xml_43.xml,ch_intrinsics.v,common,success,2.07,1923590.0,503372.0,46,1.70318,64,0,1,,3957020.0,4460392.0,21237799.231026113,8.288577146623838,1459047662.1406095
stratix.xml_43.xml,stereovision0.v,common,success,97.35,16240700.0,7187980.0,84,4.19323,582,0,0,,34372920.0,41560900.0,21237799.231026113,8.288577146623838,1459047662.1406095
stratix.xml_43.xml,spree.v,common,success,10.41,2391320.0,1538320.0,88,8.83204,47,1,6,,4148965.0,5687285.0,21237799.231026113,8.288577146623838,1459047662.1406095
stratix.xml_43.xml,arm_core.v,common,success,287.26,24507900.0,19034000.0,156,20.6656,676,0,41,,47188940.0,66222940.0,21237799.231026113,8.288577146623838,1459047662.1406095
stratix.xml_43.xml,LU8PEEng.v,common,success,981.62,59180400.0,35737000.0,136,78.7597,1683,8,74,,114989820.0,150726820.0,21237799.231026113,8.288577146623838,1459047662.1406095
stratix.xml_43.xml,diffeq2.v,common,success,35.04,3742970.0,6429620.0,96,14.4179,25,12,0,,5197280.0,11626900.0,21237799.231026113,8.288577146623838,1459047662.1406095
stratix.xml_8.xml,sha.v,common,exited with return code 1,17.43,-1.0,-1.0,100,-1.0,112,0,0,,6614720.0,6614719.0,15488496.84876247,0.0,0.0
stratix.xml_8.xml,boundtop.v,common,exited with return code 1,4.61,-1.0,-1.0,56,-1.0,41,0,1,,2598640.0,2598639.0,15488496.84876247,0.0,0.0
stratix.xml_8.xml,mkDelayWorker32B.v,common,success,133.1,22640300.0,12205700.0,46,7.65537,466,0,70,,39924560.0,52130260.0,15488496.84876247,0.0,0.0
stratix.xml_8.xml,mkSMAdapter4B.v,common,exited with return code 1,27.3,-1.0,-1.0,94,-1.0,138,0,9,,9744900.0,9744899.0,15488496.84876247,0.0,0.0
stratix.xml_8.xml,or1200.v,common,success,108.67,6951450.0,8232020.0,144,11.3832,193,4,4,,13347560.0,21579580.0,15488496.84876247,0.0,0.0
stratix.xml_8.xml,bgm.v,common,exited with return code 1,1050.02,-1.0,-1.0,154,-1.0,1943,11,0,,118164295.0,118164294.0,15488496.84876247,0.0,0.0
stratix.xml_8.xml,stereovision1.v,common,exited with return code 1,492.43,-1.0,-1.0,118,-1.0,495,40,0,,41637300.0,41637299.0,15488496.84876247,0.0,0.0
stratix.xml_8.xml,mkPktMerge.v,common,success,22.89,4057470.0,2979330.0,44,4.21342,27,0,24,,5846940.0,8826270.0,15488496.84876247,0.0,0.0
stratix.xml_8.xml,blob_merge.v,common,exited with return code 1,68.07,-1.0,-1.0,126,-1.0,427,0,0,,25218620.0,25218619.0,15488496.84876247,0.0,0.0
stratix.xml_8.xml,stereovision2.v,common,exited with return code 1,1754.47,-1.0,-1.0,134,-1.0,1207,199,0,,132988355.0,132988354.0,15488496.84876247,0.0,0.0
stratix.xml_8.xml,diffeq1.v,common,exited with return code 1,33.75,-1.0,-1.0,94,-1.0,26,12,0,,5256340.0,5256339.0,15488496.84876247,0.0,0.0
stratix.xml_8.xml,stereovision3.v,common,success,1.42,362765.0,85153.6,20,2.40908,13,0,0,,767780.0,852933.6,15488496.84876247,0.0,0.0
stratix.xml_8.xml,ch_intrinsics.v,common,success,2.02,1923590.0,470551.0,46,1.84432,64,0,1,,3957020.0,4427571.0,15488496.84876247,0.0,0.0
stratix.xml_8.xml,stereovision0.v,common,exited with return code 1,89.52,-1.0,-1.0,100,-1.0,575,0,0,,33959500.0,33959499.0,15488496.84876247,0.0,0.0
stratix.xml_8.xml,spree.v,common,exited with return code 1,14.5,-1.0,-1.0,104,-1.0,46,1,6,,4089905.0,4089904.0,15488496.84876247,0.0,0.0
stratix.xml_8.xml,arm_core.v,common,success,314.31,23001100.0,22186900.0,210,21.9378,622,0,41,,43999700.0,66186600.0,15488496.84876247,0.0,0.0
stratix.xml_8.xml,LU8PEEng.v,common,exited with return code 1,1191.4,-1.0,-1.0,174,-1.0,1573,8,74,,108493220.0,108493219.0,15488496.84876247,0.0,0.0
stratix.xml_8.xml,diffeq2.v,common,exited with return code 1,37.65,-1.0,-1.0,108,-1.0,19,12,0,,4842920.0,4842919.0,15488496.84876247,0.0,0.0
stratix.xml_16.xml,sha.v,common,success,16.85,3125360.0,1584980.0,92,11.0196,112,0,0,,6614720.0,8199700.0,20884778.901233066,8.93591280308398,1667660823.4285195
stratix.xml_16.xml,boundtop.v,common,success,4.76,1281770.0,1184420.0,52,2.98823,41,0,1,,2598640.0,3783060.0,20884778.901233066,8.93591280308398,1667660823.4285195
stratix.xml_16.xml,mkDelayWorker32B.v,common,success,156.78,22640300.0,14875400.0,50,6.51087,466,0,70,,39924560.0,54799960.0,20884778.901233066,8.93591280308398,1667660823.4285195
stratix.xml_16.xml,mkSMAdapter4B.v,common,success,26.0,5089900.0,3102090.0,80,4.95809,138,0,9,,9744900.0,12846990.0,20884778.901233066,8.93591280308398,1667660823.4285195
stratix.xml_16.xml,or1200.v,common,success,140.19,6951450.0,7928950.0,126,10.6647,193,4,4,,13347560.0,21276510.0,20884778.901233066,8.93591280308398,1667660823.4285195
stratix.xml_16.xml,bgm.v,common,success,1005.19,57009500.0,32404600.0,132,20.6966,1943,11,0,,118164295.0,150568895.0,20884778.901233066,8.93591280308398,1667660823.4285195
stratix.xml_16.xml,stereovision1.v,common,success,455.96,23963900.0,39191600.0,126,6.85889,495,40,0,,41637300.0,80828900.0,20884778.901233066,8.93591280308398,1667660823.4285195
stratix.xml_16.xml,mkPktMerge.v,common,success,23.44,4057470.0,3190470.0,44,3.58972,27,0,24,,5846940.0,9037410.0,20884778.901233066,8.93591280308398,1667660823.4285195
stratix.xml_16.xml,blob_merge.v,common,success,71.44,11915400.0,6353500.0,106,13.2633,427,0,0,,25218620.0,31572120.0,20884778.901233066,8.93591280308398,1667660823.4285195
stratix.xml_16.xml,stereovision2.v,common,success,1901.76,84182800.0,179744000.0,126,12.85,1207,199,0,,132988355.0,312732355.0,20884778.901233066,8.93591280308398,1667660823.4285195
stratix.xml_16.xml,diffeq1.v,common,success,37.55,3770880.0,6978610.0,108,18.4528,26,12,0,,5256340.0,12234950.0,20884778.901233066,8.93591280308398,1667660823.4285195
stratix.xml_16.xml,stereovision3.v,common,success,1.47,362765.0,110455.0,26,1.99328,13,0,0,,767780.0,878235.0,20884778.901233066,8.93591280308398,1667660823.4285195
stratix.xml_16.xml,ch_intrinsics.v,common,success,2.17,1923590.0,503372.0,46,1.78538,64,0,1,,3957020.0,4460392.0,20884778.901233066,8.93591280308398,1667660823.4285195
stratix.xml_16.xml,stereovision0.v,common,success,93.44,16045400.0,6772730.0,86,7.79861,575,0,0,,33959500.0,40732230.0,20884778.901233066,8.93591280308398,1667660823.4285195
stratix.xml_16.xml,spree.v,common,success,11.12,2363420.0,1665160.0,94,10.6141,46,1,6,,4089905.0,5755065.0,20884778.901233066,8.93591280308398,1667660823.4285195
stratix.xml_16.xml,arm_core.v,common,success,308.29,23001100.0,20139000.0,168,21.9712,622,0,41,,43999700.0,64138700.0,20884778.901233066,8.93591280308398,1667660823.4285195
stratix.xml_16.xml,LU8PEEng.v,common,success,1282.51,56110900.0,38455700.0,146,84.1002,1573,8,74,,108493220.0,146948920.0,20884778.901233066,8.93591280308398,1667660823.4285195
stratix.xml_16.xml,diffeq2.v,common,success,31.99,3575540.0,5850860.0,88,13.3456,19,12,0,,4842920.0,10693780.0,20884778.901233066,8.93591280308398,1667660823.4285195
stratix.xml_35.xml,sha.v,common,exited with return code 1,9.34,-1.0,-1.0,92,-1.0,113,0,0,,6673780.0,6673779.0,15805283.567407575,0.0,0.0
stratix.xml_35.xml,boundtop.v,common,exited with return code 1,5.19,-1.0,-1.0,50,-1.0,45,0,1,,2834880.0,2834879.0,15805283.567407575,0.0,0.0
stratix.xml_35.xml,mkDelayWorker32B.v,common,success,119.18,22751900.0,12205700.0,46,7.61757,470,0,70,,40160800.0,52366500.0,15805283.567407575,0.0,0.0
stratix.xml_35.xml,mkSMAdapter4B.v,common,exited with return code 1,31.15,-1.0,-1.0,78,-1.0,158,0,9,,10926100.0,10926099.0,15805283.567407575,0.0,0.0
stratix.xml_35.xml,or1200.v,common,exited with return code 1,108.89,-1.0,-1.0,130,-1.0,207,4,4,,14174400.0,14174399.0,15805283.567407575,0.0,0.0
stratix.xml_35.xml,bgm.v,common,exited with return code 1,660.96,-1.0,-1.0,140,-1.0,2109,11,0,,127968255.0,127968254.0,15805283.567407575,0.0,0.0
stratix.xml_35.xml,stereovision1.v,common,exited with return code 1,416.12,-1.0,-1.0,128,-1.0,507,40,0,,42346020.0,42346019.0,15805283.567407575,0.0,0.0
stratix.xml_35.xml,mkPktMerge.v,common,success,26.06,4057470.0,2979330.0,44,3.96777,27,0,24,,5846940.0,8826270.0,15805283.567407575,0.0,0.0
stratix.xml_35.xml,blob_merge.v,common,exited with return code 1,80.14,-1.0,-1.0,112,-1.0,452,0,0,,26695120.0,26695119.0,15805283.567407575,0.0,0.0
stratix.xml_35.xml,stereovision2.v,common,exited with return code 1,1644.17,-1.0,-1.0,132,-1.0,1214,199,0,,133401775.0,133401774.0,15805283.567407575,0.0,0.0
stratix.xml_35.xml,diffeq1.v,common,exited with return code 1,33.9,-1.0,-1.0,106,-1.0,27,12,0,,5315400.0,5315399.0,15805283.567407575,0.0,0.0
stratix.xml_35.xml,stereovision3.v,common,success,1.05,362765.0,125160.0,32,1.98601,13,0,0,,767780.0,892940.0,15805283.567407575,0.0,0.0
stratix.xml_35.xml,ch_intrinsics.v,common,success,2.11,1923590.0,453089.0,44,1.98601,64,0,1,,3957020.0,4410109.0,15805283.567407575,0.0,0.0
